Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S126260686,Ring-billed Gull,Larus delawarensis,6427,2,US-FL,Orange,L452007,Orlando Wetlands Park,28.5700783,-80.9963373,2023-01-15,01:19 PM,eBird - Traveling Count,256,1,4.575,,3,,,"Tristan was awake so he could be added as an observer. Sergey ended off the day with ""let's go,"" but continued to search for Sedge Wren for another 15 minutes."
S126260641,Ring-billed Gull,Larus delawarensis,6427,25,US-FL,Osceola,L269357,Joe Overstreet Rd. and Landing,27.9426789,-81.2050366,2023-01-15,09:32 AM,eBird - Traveling Count,150,1,10.435,,3,,,Tristan was awake so he could be added as an observer. Sergey could barely be pulled away at the end from what he thought was a Marsh Wren.
S124344652,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Riverside,L658353,Salton Sea SRA--Headquarters and Campground,33.5033635,-115.9148812,2022-12-20,06:20 AM,eBird - Traveling Count,190,1,2.414,,4
S124395437,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,San Diego,L2302509,Balboa Park--central area,32.7297356,-117.1503818,2022-12-21,06:48 AM,eBird - Traveling Count,33,1,.483,,4
S124394324,Ring-billed Gull,Larus delawarensis,6427,15,US-CA,San Diego,L859942,Bayshore Bikeway--10th Street (Pond 23),32.5901154,-117.1133738,2022-12-21,08:39 AM,eBird - Traveling Count,130,1,.483,,6
S123081254,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,San Diego,L818223,Cardiff SB,33.0047227,-117.2785378,2022-11-25,11:02 AM,eBird - Traveling Count,24,1,.44,,1
S124396185,Ring-billed Gull,Larus delawarensis,6427,15,US-CA,San Diego,L241906,Imperial Beach Pier & beach,32.5795817,-117.132945,2022-12-21,12:25 PM,eBird - Traveling Count,60,1,.483,,4
S124396228,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,San Diego,L506275,San Diego River mudflats & Robb Field,32.7567009,-117.2392788,2022-12-21,03:59 PM,eBird - Traveling Count,55,1,.805,,4
S123081246,Ring-billed Gull,Larus delawarensis,6427,10,US-CA,San Diego,L801712,San Elijo Lagoon--west of tracks,33.0060963,-117.277364,2022-11-25,10:39 AM,eBird - Traveling Count,17,1,.46,,1
S124395130,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,San Diego,L418748,Tijuana River mouth & beach,32.5656857,-117.1328157,2022-12-21,10:58 AM,eBird - Traveling Count,48,1,.483,,4
S126678674,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,San Francisco,L485068,Golden Gate Yacht Club/Wave Organ,37.8080378,-122.4388075,2023-01-21,02:28 PM,eBird - Traveling Count,30,1,.65,,1,,,,526809421
S126649172,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,San Francisco,L502380,Heron's Head Park,37.7381243,-122.3725462,2023-01-21,10:00 AM,eBird - Traveling Count,180,1,1.55,,1
S124226308,Ring-billed Gull,Larus delawarensis,6427,15,US-CA,San Mateo,L1026132,Bayfront Park-Millbrae,37.6050226,-122.3765385,2022-12-18,12:15 PM,eBird - Traveling Count,25,1,.322,,3,,,,514477501
S124226071,Ring-billed Gull,Larus delawarensis,6427,30,US-CA,San Mateo,L997003,"Coyote Point County Park--yacht club, harbor and freshwater marsh",37.5886459,-122.3152274,2022-12-18,01:30 PM,eBird - Traveling Count,150,1,1.609,,4
S126546535,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L7412854,Agnews Historic Park,37.39324,-121.954311,2023-01-20,07:12 AM,eBird - Traveling Count,70,1,2.81,,1
S118712339,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,Santa Clara,L694948,Alviso Slough,37.4264055,-121.9790393,2022-09-13,05:13 PM,eBird - Traveling Count,42,1,1.71,,1
S120036327,Ring-billed Gull,Larus delawarensis,6427,4,US-CA,Santa Clara,L831814,Bowers Park,37.3583896,-121.9737768,2022-10-05,05:19 PM,eBird - Traveling Count,58,1,1.42,,1
S124023002,Ring-billed Gull,Larus delawarensis,6427,4,US-CA,Santa Clara,L4309025,Central Park,37.3427558,-121.975193,2022-12-15,07:23 AM,eBird - Traveling Count,52,1,2.13,,1,,,,513371371 513371381 513371391 513371411 513371431
S116589414,Ring-billed Gull,Larus delawarensis,6427,140,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-08,07:00 AM,eBird - Traveling Count,40,1,2.,,2
S116773760,Ring-billed Gull,Larus delawarensis,6427,20,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-11,02:00 PM,eBird - Traveling Count,70,1,2.,,1
S116848071,Ring-billed Gull,Larus delawarensis,6427,200,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-13,07:08 AM,eBird - Traveling Count,40,1,.805,,3
S117073974,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-08-16,05:55 PM,eBird - Traveling Count,102,1,1.89,,1
S121478898,Ring-billed Gull,Larus delawarensis,6427,20,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-10-28,02:31 PM,eBird - Traveling Count,104,1,3.64,,1,,,,498567571
S124654445,Ring-billed Gull,Larus delawarensis,6427,300,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2022-12-25,01:58 PM,eBird - Traveling Count,56,1,1.25,,1,,,,516971371
S131655104,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L730351,Charleston Slough/Coast Casey Forebay,37.4359191,-122.098918,2023-03-23,05:23 PM,eBird - Traveling Count,75,1,.7,,1
S128707480,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L7718924,Creekside Park (SCL Co.),37.3164179,-122.0156193,2023-02-18,06:57 AM,eBird - Traveling Count,62,1,1.97,,2
S121719888,Ring-billed Gull,Larus delawarensis,6427,25,US-CA,Santa Clara,L1764908,Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate,37.4334652,-121.9614815,2022-11-01,04:45 PM,eBird - Traveling Count,23,1,1.04,,1
S145871676,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L1764908,Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate,37.4334652,-121.9614815,2023-07-28,06:59 PM,eBird - Traveling Count,43,1,1.16,,1,,,,599206941
S124667687,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2022-12-26,01:55 PM,eBird - Traveling Count,121,1,3.537,,3
S142995148,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L470022,Hellyer County Park,37.2810873,-121.8110847,2023-06-28,05:39 PM,eBird - Traveling Count,60,1,2.041,,2
S124871955,Ring-billed Gull,Larus delawarensis,6427,100,US-CA,Santa Clara,L279253,Lake Cunningham,37.3354711,-121.8062038,2022-12-29,08:32 AM,eBird - Traveling Count,103,1,3.46,,2,,,,518010511
S126859629,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L607744,Los Capitancillos Ponds,37.238187,-121.8899632,2023-01-24,07:34 AM,eBird - Traveling Count,95,1,1.88,,1
S121010812,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L295710,Los Gatos Creek County Park and Oka Ponds,37.2664712,-121.9515038,2022-10-20,07:35 AM,eBird - Traveling Count,101,1,4.17,,2
S131974903,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L378943,Ogier Ponds,37.1791249,-121.6887975,2023-03-26,07:15 AM,eBird - Traveling Count,205,1,5.59,,1
S116128301,Ring-billed Gull,Larus delawarensis,6427,7,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-07-31,09:01 AM,eBird - Traveling Count,83,1,2.,,3,,,,471678561
S117157901,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-17,05:50 PM,eBird - Traveling Count,111,1,1.5,,3
S117470216,Ring-billed Gull,Larus delawarensis,6427,10,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-23,05:30 PM,eBird - Traveling Count,130,1,.805,,4
S117841043,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-08-30,05:18 PM,eBird - Traveling Count,90,1,1.931,,3
S119745735,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-09-30,06:00 PM,eBird - Traveling Count,60,1,2.,,2
S120924450,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2022-10-18,04:58 PM,eBird - Traveling Count,73,1,2.,,1
S126480306,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-01-18,07:25 AM,eBird - Traveling Count,65,1,.5,,1,,,,525824251
S146153739,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L152122,Palo Alto Baylands,37.459167,-122.10445,2023-07-31,07:47 PM,eBird - Traveling Count,22,1,1.08,,2
S116107253,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L776939,Palo Alto Baylands--Duck Pond,37.457384,-122.1089602,2022-07-31,10:30 AM,eBird - Traveling Count,15,1,.3,,3
S117157927,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L776939,Palo Alto Baylands--Duck Pond,37.457384,-122.1089602,2022-08-17,05:46 PM,eBird - Traveling Count,6,1,.12,,2
S122757430,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2022-11-18,01:52 PM,eBird - Traveling Count,38,1,1.5,,1
S129745869,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-02-23,04:08 PM,eBird - Traveling Count,19,1,1.01,,1
S129483441,Ring-billed Gull,Larus delawarensis,6427,10,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-02-23,05:15 PM,eBird - Traveling Count,25,1,6.,,1,,,The bike ride back from A9
S146945047,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L951032,Salt Pond A11,37.4450373,-121.9963245,2023-08-08,04:16 PM,eBird - Traveling Count,14,1,1.,,2
S118712341,Ring-billed Gull,Larus delawarensis,6427,30,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-09-13,06:00 AM,eBird - Traveling Count,40,1,2.,,1
S122757431,Ring-billed Gull,Larus delawarensis,6427,15,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-11-18,12:46 PM,eBird - Traveling Count,64,1,2.5,,1
S122889511,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2022-11-23,07:47 AM,eBird - Traveling Count,100,1,1.7,,1
S127948775,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-02-09,07:36 AM,eBird - Traveling Count,34,1,1.68,,1
S129745488,Ring-billed Gull,Larus delawarensis,6427,24,US-CA,Santa Clara,L776555,Salt Pond A12,37.4337723,-121.9832611,2023-02-23,03:24 PM,eBird - Traveling Count,16,1,1.39,,1,,,,540048861
S118712335,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L651904,Salt Pond A13,37.4452213,-121.9796562,2022-09-13,06:51 PM,eBird - Traveling Count,20,1,.5,,1
S129745666,Ring-billed Gull,Larus delawarensis,6427,4,US-CA,Santa Clara,L651904,Salt Pond A13,37.4452213,-121.9796562,2023-02-23,03:43 PM,eBird - Traveling Count,20,1,.27,,1,,,,540049421
S146945354,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L776554,Salt Pond A15,37.4511496,-121.9778538,2023-08-09,06:55 PM,eBird - Traveling Count,57,1,1.,,3
S122757424,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L2353789,Salt Pond A9,37.458236,-122.009367,2022-11-18,03:19 PM,eBird - Traveling Count,92,1,2.61,,1
S138205591,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L20785297,Shoreline Park--Rengstorff House,37.431427,-122.087385,2023-05-17,05:29 PM,eBird - Traveling Count,21,1,.83,,1
S114822664,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-07-10,08:50 AM,eBird - Traveling Count,40,1,2.,,2
S116589400,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-08,06:15 PM,eBird - Traveling Count,29,1,.91,,2,,,,473807011
S116773773,Ring-billed Gull,Larus delawarensis,6427,4,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-11,01:27 PM,eBird - Traveling Count,46,1,.53,,1
S116846496,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-08-13,07:50 AM,eBird - Traveling Count,15,1,.483,,3
S124654454,Ring-billed Gull,Larus delawarensis,6427,20,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2022-12-25,03:21 PM,eBird - Traveling Count,26,1,.86,,1
S138205585,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-05-17,03:49 PM,eBird - Traveling Count,97,1,3.25,,1,,,,574586161 574586171
S143179072,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-06-30,01:32 PM,eBird - Traveling Count,14,1,.558,,2,,One on the edge of the lake and the other sitting on a buoy.
S143178931,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L594012,Shoreline Park--Shoreline Lake area,37.432341,-122.0918369,2023-06-30,02:09 PM,eBird - Traveling Count,13,1,.801,,2
S121719940,Ring-billed Gull,Larus delawarensis,6427,4,US-CA,Santa Clara,L594010,Spreckles Ave. Pond (State at Spreckles),37.43323,-121.966232,2022-11-01,04:05 PM,eBird - Traveling Count,32,1,.71,,1
S121073165,Ring-billed Gull,Larus delawarensis,6427,8,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-10-21,09:07 AM,eBird - Traveling Count,78,1,4.07,,2
S122000136,Ring-billed Gull,Larus delawarensis,6427,30,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-11-06,10:30 AM,eBird - Traveling Count,30,1,1.,,2
S123359573,Ring-billed Gull,Larus delawarensis,6427,5,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2022-12-02,12:26 PM,eBird - Traveling Count,56,1,1.08,,1
S125733424,Ring-billed Gull,Larus delawarensis,6427,15,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-01-08,09:35 AM,eBird - Traveling Count,68,1,.98,,1,,,,522119261 522119271 522119321
S132269425,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L279204,Sunnyvale WPCP (please use a more specific hotspot where possible),37.4198391,-122.0144261,2023-03-30,07:11 AM,eBird - Traveling Count,106,1,3.09,,1
S125733400,Ring-billed Gull,Larus delawarensis,6427,2,US-CA,Santa Clara,L776809,Sunnyvale WPCP--East Pond,37.4286605,-122.0139885,2023-01-08,10:48 AM,eBird - Traveling Count,34,1,1.02,,1
S122000187,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L1305605,Sunnyvale WPCP--Landfill,37.4199078,-122.0202327,2022-11-06,07:06 AM,eBird - Traveling Count,142,1,3.2,,2
S123359567,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L776813,Sunnyvale WPCP--Pond A4,37.4219806,-122.007637,2022-12-02,01:38 PM,eBird - Traveling Count,39,1,1.86,,1,,,,509407391
S122000119,Ring-billed Gull,Larus delawarensis,6427,10,US-CA,Santa Clara,L776812,Sunnyvale WPCP--West Pond,37.426752,-122.0223999,2022-11-06,10:37 AM,eBird - Traveling Count,71,1,1.73,,2,,,"Huge numbers of ducks today along the south side of the west pond of the WPCP. Mostly shovelers in the southeast corner, but the southwest corner had a mixed species flock that we estimated had about 6000 ducks in total, when they were all flushed up by three fighter jets taking off from Moffett Field. We estimated the proportions as about 1/2 American Wigeon, 1/3 Northern Pintail, and 1/10 Green-winged Teal, with the rest being made up of diving ducks."
S119065961,Ring-billed Gull,Larus delawarensis,6427,3,US-CA,Santa Clara,L20944098,The Notch (Alviso),37.42325,-121.980297,2022-09-19,05:59 PM,eBird - Traveling Count,81,1,.805,,2
S124850722,Ring-billed Gull,Larus delawarensis,6427,40,US-CA,Santa Clara,L1071807,Thompson Creek Trail (SCL Co.),37.3282802,-121.8098187,2022-12-29,08:10 AM,eBird - Stationary Count,15,1,,,2,,,Parking lot and edge of trail
S128323841,Ring-billed Gull,Larus delawarensis,6427,1,US-CA,Santa Clara,L773892,Ulistac Natural Area,37.4057129,-121.9552374,2023-02-14,07:12 AM,eBird - Traveling Count,87,1,2.4,,2
S130074474,Ring-billed Gull,Larus delawarensis,6427,1,US-NY,Saratoga,L1913554,Fish Creek Marina,43.0733865,-73.6955166,2023-03-03,08:23 AM,eBird - Stationary Count,13,1,,,2
S130074659,Ring-billed Gull,Larus delawarensis,6427,5,US-NY,Saratoga,L345306,Peebles Island SP,42.7844004,-73.6849556,2023-03-03,12:56 PM,eBird - Traveling Count,59,1,2.,,2
S129836269,Ring-billed Gull,Larus delawarensis,6427,10,US-NY,Saratoga,L22850718,Residence Inn by Marriott Albany Clifton Park,42.8691175,-73.7751152,2023-02-28,07:25 AM,eBird - Traveling Count,25,1,.2,,1
S132719869,Ring-billed Gull,Larus delawarensis,6427,4,US-NY,Saratoga,L3786091,Round Lake Preserve (Saratoga Co.),42.9274492,-73.771002,2023-04-04,05:18 PM,eBird - Traveling Count,56,1,6.72,,2
S130074449,Ring-billed Gull,Larus delawarensis,6427,120,US-NY,Saratoga,L2461422,"Saratoga Lake, Marine Park",43.0533404,-73.71987,2023-03-03,07:57 AM,eBird - Traveling Count,15,1,.29,,2
S130074507,Ring-billed Gull,Larus delawarensis,6427,5,US-NY,Saratoga,L691715,Wrights Loop,42.9902551,-73.6132237,2023-03-03,09:19 AM,eBird - Traveling Count,21,1,.59,,2
S132642108,Ring-billed Gull,Larus delawarensis,6427,1,US-MA,Suffolk,L521509,Revere Beach--Pink Apartments,42.4205103,-70.9857291,2023-04-02,08:10 AM,eBird - Traveling Count,23,1,.247,,2
S132886716,Ring-billed Gull,Larus delawarensis,6427,10,US-MA,Suffolk,L521509,Revere Beach--Pink Apartments,42.4205103,-70.9857291,2023-04-02,06:41 PM,eBird - Stationary Count,12,0,,,2
S132642002,Ring-billed Gull,Larus delawarensis,6427,10,US-MA,Suffolk,L453703,Revere Beach--South End,42.4022912,-70.9894466,2023-04-02,07:08 AM,eBird - Traveling Count,58,1,1.021,,2
S130874195,Ring-billed Gull,Larus delawarensis,6427,3,US-TX,Zapata,L5293895,Falcon Lake public park &  boat ramp,26.8631537,-99.2626548,2023-03-13,06:10 PM,eBird - Traveling Count,50,1,1.75,,2
S125247495,Western Gull,Larus occidentalis,6432,10,US-CA,Alameda,L764558,Emeryville Marina,37.8393943,-122.3118854,2023-01-01,02:13 PM,eBird - Traveling Count,48,1,1.66,,2
S125247508,Western Gull,Larus occidentalis,6432,1,US-CA,Alameda,L13703298,Emeryville Southern Seawall,37.8368326,-122.3098841,2023-01-01,01:32 PM,eBird - Traveling Count,41,1,.93,,2
S125247475,Western Gull,Larus occidentalis,6432,2,US-CA,Alameda,L13703298,Emeryville Southern Seawall,37.8368326,-122.3098841,2023-01-01,03:02 PM,eBird - Traveling Count,25,1,.87,,2
S125247528,Western Gull,Larus occidentalis,6432,35,US-CA,Alameda,L1801585,Emeryville shoreline--near fire station,37.8365218,-122.3010791,2023-01-01,12:48 PM,eBird - Traveling Count,43,1,1.01,,2
S147793337,Western Gull,Larus occidentalis,6432,1,US-CA,Alameda,L2484413,Hayward Regional Shoreline--Hayward's Landing,37.6453302,-122.1558022,2023-08-19,08:30 AM,eBird - Traveling Count,59,1,.32,,2
S72014711,Western Gull,Larus occidentalis,6432,3,US-CA,Contra Costa,L593834,Miller/Knox Regional Shoreline,37.9162036,-122.3865795,2020-06-19,10:00 AM,eBird - Traveling Count,101,1,2.414,,2
S72014712,Western Gull,Larus occidentalis,6432,5,US-CA,Contra Costa,L507756,Pt. Isabel Regional Shoreline,37.9001201,-122.3251247,2020-06-26,09:50 AM,eBird - Traveling Count,70,1,3.219,,2
S124382906,Western Gull,Larus occidentalis,6432,50,US-CA,Los Angeles,L247561,"Ballona Creek--Creek mouth, jetties and breakwater",33.96196,-118.4570897,2022-12-19,09:04 AM,eBird - Traveling Count,70,1,.644,,4,,,,515548981
S124382910,Western Gull,Larus occidentalis,6432,2,US-CA,Los Angeles,L198793,Del Rey Lagoon Park,33.9610802,-118.4507315,2022-12-19,08:29 AM,eBird - Traveling Count,23,1,.394,,4,,,,515548631 515548661
S124382911,Western Gull,Larus occidentalis,6432,15,US-CA,Los Angeles,L816656,Dockweiler SB,33.9453493,-118.4442623,2022-12-19,10:28 AM,eBird - Traveling Count,70,1,1.287,,4
S128219871,Western Gull,Larus occidentalis,6432,8,US-CA,Marin,L624621,Bolinas Lagoon,37.9197585,-122.6753139,2023-02-11,08:25 AM,eBird - Stationary Count,15,1,,,1
S141244679,Western Gull,Larus occidentalis,6432,15,US-CA,Marin,L2369562,Gull Rock--Hwy 1 MM 10,37.8762761,-122.6164663,2023-06-11,09:31 AM,eBird - Traveling Count,48,1,.41,,1
